03:19 PM Wednesday, February 04, 1998SCAN:LIST:FREQUENCIES 10,1800.178000 MHz,1800.654000 MHz,1801.180000 MHz,1801.664000 MHz,1802.168000 MHz,1802.678000 MHz,1803.162000 MHz,1803.672000 MHz,1804.664000 MHz,1805.150000 MHz;SCAN:LIST:FREQUENCIES 2,1804.152000 MHz,1805.498000 MHz;PREAMPLIFIER ON;BANDWIDTH:IF 250.000000 KHZ;SPECIALFUNC:SAMPLINGTIME 1.000000 MS;Sampling Time (Sec)	22.7	14.4	Samples/Sec	220.4	69.5	TX-1	TX-2	TX-3	TX-4	TX-5	TX-6	TX-7	TX-8	TX-10	TX-11	TX-9	TX-12	-9.253234E+1	-1.003364E+2	-1.010425E+2	-9.797682E+1	-1.054956E+2	-8.963051E+1	-1.018271E+2	-9.588236E+1	-1.011868E+2	-9.646199E+1	-7.340830E+1	-8.565359E+1
-9.032000E+1	-1.037700E+2	-1.025700E+2	-9.869000E+1	-1.021200E+2	-9.160000E+1	-1.089500E+2	-1.008900E+2	-9.548000E+1	-9.089000E+1	-7.729000E+1	-9.117000E+1
-9.350000E+1	-1.003800E+2	-1.033600E+2	-9.653000E+1	-1.020600E+2	-9.366000E+1	-1.026700E+2	-1.064000E+2	-1.090800E+2	-9.716000E+1	-7.975000E+1	-9.146000E+1
-9.238000E+1	-1.106000E+2	-9.766000E+1	-9.350000E+1	-1.046200E+2	-9.909000E+1	-1.063500E+2	-1.012200E+2	-1.022200E+2	-9.247000E+1	-8.441000E+1	-8.738000E+1
-9.094000E+1	-1.018800E+2	-9.862000E+1	-9.524000E+1	-1.014900E+2	-9.130000E+1	-1.084900E+2	-1.027400E+2	-1.005100E+2	-9.626000E+1	-8.221000E+1	-8.401000E+1
-9.754000E+1	-1.092400E+2	-9.260000E+1	-9.504000E+1	-9.912000E+1	-8.884000E+1	-1.014500E+2	-9.328000E+1	-9.593000E+1	-1.017600E+2	-7.879000E+1	-8.235000E+1
-9.822000E+1	-1.061300E+2	-9.744000E+1	-9.544000E+1	-9.841000E+1	-9.222000E+1	-1.065300E+2	-1.014400E+2	-1.021800E+2	-9.718000E+1	-7.741000E+1	-8.199000E+1
-9.122000E+1	-1.044300E+2	-9.928000E+1	-9.694000E+1	-1.052700E+2	-1.048100E+2	-1.126800E+2	-9.206000E+1	-1.040700E+2	-9.720000E+1	-7.745000E+1	-8.309000E+1
-9.805000E+1	-1.057700E+2	-9.512000E+1	-1.039400E+2	-9.945000E+1	-9.164000E+1	-1.124000E+2	-9.334000E+1	-1.009600E+2	-9.691000E+1	-7.909000E+1	-8.609000E+1
-9.108000E+1	-1.005400E+2	-1.115900E+2	-9.692000E+1	-1.062100E+2	-9.038000E+1	-1.064900E+2	-1.009300E+2	-9.743000E+1	-1.029000E+2	-8.327000E+1	-9.192000E+1
-9.124000E+1	-1.102800E+2	-9.999000E+1	-9.653000E+1	-9.652000E+1	-9.336000E+1	-1.065500E+2	-9.572000E+1	-9.910000E+1	-9.447000E+1	-9.127000E+1	-9.663000E+1
-1.006600E+2	-9.979000E+1	-1.158700E+2	-9.836000E+1	-9.789000E+1	-9.048000E+1	-1.107000E+2	-1.126900E+2	-1.170400E+2	-1.037300E+2	-8.299000E+1	-8.803000E+1
-9.360000E+1	-9.830000E+1	-9.533000E+1	-9.759000E+1	-1.132000E+2	-9.216000E+1	-1.112400E+2	-9.436000E+1	-1.065600E+2	-9.467000E+1	-8.073000E+1	-8.627000E+1
-1.049700E+2	-9.991000E+1	-9.344000E+1	-9.603000E+1	-9.831000E+1	-9.814000E+1	-1.108600E+2	-9.242000E+1	-1.122300E+2	-9.243000E+1	-8.395000E+1	-8.757000E+1
-9.767000E+1	-1.065900E+2	-9.811000E+1	-9.802000E+1	-9.925000E+1	-1.080000E+2	-1.076900E+2	-9.738000E+1	-1.041500E+2	-9.403000E+1	-9.681000E+1	-8.966000E+1
-9.546000E+1	-1.034900E+2	-1.075600E+2	-9.901000E+1	-1.058500E+2	-9.530000E+1	-1.086100E+2	-1.017000E+2	-1.038600E+2	-9.583000E+1	-8.225000E+1	-8.533000E+1
-9.590000E+1	-9.784000E+1	-1.049800E+2	-1.004500E+2	-1.075100E+2	-9.184000E+1	-1.106400E+2	-1.097300E+2	-1.148900E+2	-9.515000E+1	-7.919000E+1	-8.359000E+1
-9.374000E+1	-9.940000E+1	-1.131900E+2	-1.123300E+2	-1.083700E+2	-9.266000E+1	-1.103600E+2	-9.806000E+1	-1.066600E+2	-9.329000E+1	-8.165000E+1	-8.605000E+1
-9.262000E+1	-1.011900E+2	-1.125500E+2	-1.062400E+2	-1.099100E+2	-9.538000E+1	-1.107800E+2	-9.462000E+1	-1.052600E+2	-9.157000E+1	-9.352000E+1	-9.099000E+1
-9.486000E+1	-1.056500E+2	-1.044800E+2	-1.011000E+2	-1.072900E+2	-9.868000E+1	-1.079900E+2	-9.625000E+1	-1.041700E+2	-9.145000E+1	-8.357000E+1	-9.008000E+1
-9.952000E+1	-1.045500E+2	-1.057400E+2	-1.023000E+2	-1.065300E+2	-9.728000E+1	-1.071500E+2	-1.124700E+2	-1.062800E+2	-9.347000E+1	-7.919000E+1	-8.473000E+1
-9.426000E+1	-1.006200E+2	-1.056200E+2	-9.765000E+1	-1.084300E+2	-1.023500E+2	-1.197900E+2	-9.470000E+1	-1.052200E+2	-9.685000E+1	-7.779000E+1	-8.279000E+1
-9.556000E+1	-1.019400E+2	-1.020000E+2	-9.542000E+1	-1.059700E+2	-1.044500E+2	-1.051700E+2	-9.386000E+1	-1.027900E+2	-1.016000E+2	-7.701000E+1	-8.141000E+1
-1.137100E+2	-1.089400E+2	-1.041600E+2	-9.755000E+1	-1.022000E+2	-9.476000E+1	-1.021400E+2	-1.009100E+2	-1.118100E+2	-1.089100E+2	-7.669000E+1	-8.131000E+1
-9.663000E+1	-1.161500E+2	-1.066600E+2	-9.822000E+1	-9.955000E+1	-9.196000E+1	-1.074900E+2	-9.188000E+1	-1.140900E+2	-1.038500E+2	-7.687000E+1	-8.255000E+1
-9.522000E+1	-1.131600E+2	-1.021200E+2	-9.849000E+1	-9.858000E+1	-9.438000E+1	-1.071500E+2	-8.840000E+1	-1.051800E+2	-1.041800E+2	-7.695000E+1	-8.245000E+1
-1.040000E+2	-1.075600E+2	-1.041600E+2	-1.022400E+2	-1.005800E+2	-1.023700E+2	-1.004000E+2	-9.186000E+1	-1.064800E+2	-9.681000E+1	-7.671000E+1	-8.657000E+1
-9.216000E+1	-1.016400E+2	-1.049800E+2	-9.938000E+1	-1.043800E+2	-9.124000E+1	-1.010100E+2	-9.864000E+1	-1.096200E+2	-9.369000E+1	-7.697000E+1	-9.343000E+1
-9.286000E+1	-9.928000E+1	-9.781000E+1	-1.025400E+2	-1.045400E+2	-8.950000E+1	-1.078700E+2	-9.166000E+1	-1.070000E+2	-9.441000E+1	-7.861000E+1	-9.873000E+1
-9.412000E+1	-9.883000E+1	-9.516000E+1	-1.061800E+2	-1.011500E+2	-9.478000E+1	-1.096900E+2	-9.400000E+1	-1.036800E+2	-9.825000E+1	-8.243000E+1	-9.821000E+1
-9.424000E+1	-1.017200E+2	-9.730000E+1	-1.024400E+2	-9.949000E+1	-1.022900E+2	-1.045600E+2	-1.024200E+2	-1.087000E+2	-1.026900E+2	-8.507000E+1	-1.051400E+2
-1.022100E+2	-1.037700E+2	-1.086800E+2	-1.067600E+2	-1.023900E+2	-9.645000E+1	-1.046200E+2	-9.360000E+1	-1.061200E+2	-9.907000E+1	-8.265000E+1	-9.119000E+1
-9.803000E+1	-1.058100E+2	-1.049800E+2	-1.023600E+2	-1.068300E+2	-9.639000E+1	-1.122800E+2	-9.120000E+1	-1.034200E+2	-9.553000E+1	-8.189000E+1	-8.535000E+1
-9.422000E+1	-1.052500E+2	-1.031800E+2	-9.842000E+1	-1.016300E+2	-9.826000E+1	-1.106400E+2	-9.358000E+1	-1.056600E+2	-9.453000E+1	-8.277000E+1	-8.473000E+1
