theta	phi	gain
65	20	0.958713240000000
65	25	0.957577240000000
65	30	0.957219440000000
65	35	0.955473990000000
65	40	0.956215520000000
65	45	0.954836590000000
65	50	0.957519490000000
65	55	0.958680040000000
65	60	0.960511360000000
65	65	0.960423690000000
65	70	0.962747720000000
65	75	0.959054560000000
65	80	0.961141170000000
65	85	0.956309710000000
65	90	0.958897540000000
70	0	0.962952220000000
70	5	0.964448610000000
70	10	0.963521840000000
70	15	0.962513680000000
70	20	0.963987130000000
70	25	0.959462130000000
70	30	0.963009460000000
70	35	0.963745220000000
70	40	0.966241750000000
70	45	0.965088480000000
70	50	0.963742420000000
70	55	0.964077900000000
70	60	0.965474910000000
70	65	0.971002740000000
70	70	0.971595140000000
70	75	0.967145650000000
70	80	0.970267320000000
70	85	0.955684370000000
70	90	0.968303720000000
75	0	0.969346950000000
75	5	0.972132040000000
75	10	0.971324320000000
75	15	0.974640220000000
75	20	0.936096380000000
75	25	0.960562070000000
75	30	0.968051900000000
75	35	0.973702470000000
75	40	0.977913330000000
75	45	0.975712170000000
75	50	0.809218170000000
75	55	0.917294120000000
75	60	0.958844320000000
75	65	0.972411050000000
75	70	0.977083310000000
75	75	0.980231240000000
75	80	0.787568550000000
75	85	0.623979430000000
75	90	0.882281860000000
80	0	0.966129570000000
80	5	0.974577450000000
80	10	0.979497440000000
80	15	0.929304060000000
80	20	0.844056740000000
80	25	0.592275780000000
80	30	0.872164930000000
80	35	0.959786850000000
80	40	0.970584030000000
80	45	0.929800090000000
80	50	0.900346250000000
80	55	0.824251680000000
80	60	0.607301700000000
80	65	0.869085760000000
80	70	0.994729800000000
80	75	0.897981520000000
80	80	0.877999310000000
80	85	0.839134590000000
80	90	0.741903180000000
85	0	0.492788340000000
85	5	0.905554110000000
85	10	0.828314730000000
85	15	0.812970340000000
85	20	0.785260530000000
85	25	0.713605150000000
85	30	0.727400960000000
85	35	0.267338520000000
85	40	0.714265400000000
85	45	0.700741370000000
85	50	0.675760700000000
85	55	0.702345670000000
85	60	0.654789460000000
85	65	0.0558642500000000
85	70	0.544817490000000
85	75	0.533671050000000
85	80	0.502904170000000
85	85	0.664708210000000
85	90	0.131971700000000
90	0	0.140299880000000
90	5	0.328813000000000
90	10	0.318343300000000
90	15	0.310988960000000
90	20	0.584080230000000
90	25	0.0603433840000000
90	30	0.0972943340000000
90	35	0.114799840000000
90	40	0.108523960000000
90	45	0.103445380000000
90	50	0.455207560000000
90	55	0.0207655170000000
90	60	0.0296606960000000
90	65	0.000694780700000000
90	70	0.000575254750000000
90	75	0.000267050760000000
90	80	0.000667119830000000
90	85	8.90747350000000e-06
90	90	1.28106120000000e-05
