      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00      0.10000000E+00
      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00      0.19967106E+00
      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00      0.29934210E+00
      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00      0.39901316E+00
      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00      0.49868420E+00
      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00      0.59835523E+00
      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00      0.69802630E+00
      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00      0.79769737E+00
      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00      0.89736843E+00
      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00      0.99703950E+00
