theta	phi	gain
(deg)	(deg)	
-----------------------------------------
0	0	0.168032920000000
0	5	0.164431400000000
0	10	0.166214780000000
0	15	0.166614430000000
0	20	0.165391010000000
0	25	0.159786700000000
0	30	0.168406990000000
0	35	0.217684900000000
0	40	0.218654830000000
0	45	0.213054810000000
0	50	0.212830870000000
0	55	0.208104750000000
0	60	0.209574970000000
0	65	0.203919860000000
0	70	0.191206490000000
0	75	0.192825310000000
0	80	0.186353390000000
0	85	0.182946270000000
0	90	0.180897810000000
5	0	0.183641900000000
5	5	0.186439850000000
5	10	0.184877660000000
5	15	0.190037950000000
5	20	0.201407940000000
5	25	0.212444660000000
5	30	0.169245300000000
5	35	0.196140190000000
5	40	0.198332010000000
5	45	0.197180340000000
5	50	0.185296540000000
5	55	0.159419140000000
5	60	0.154633330000000
5	65	0.180857640000000
5	70	0.198337950000000
5	75	0.218159190000000
5	80	0.194136680000000
5	85	0.189329020000000
5	90	0.191430210000000
10	0	0.201974340000000
10	5	0.167965880000000
10	10	0.145068850000000
10	15	0.207647950000000
10	20	0.0789366720000000
10	25	0.120178980000000
10	30	0.164016590000000
10	35	0.100376950000000
10	40	0.143190050000000
10	45	0.112138010000000
10	50	0.264467180000000
10	55	0.148844250000000
10	60	0.274331550000000
10	65	0.160111510000000
10	70	0.304752550000000
10	75	0.267552280000000
10	80	0.260821030000000
10	85	0.256772060000000
10	90	0.187935560000000
15	0	0.227021500000000
15	5	0.138749290000000
15	10	0.214390120000000
15	15	0.189075200000000
15	20	0.242297300000000
15	25	0.303615140000000
15	30	0.219522630000000
15	35	0.194664490000000
15	40	0.191613210000000
15	45	0.231068100000000
15	50	0.143633160000000
15	55	0.138698760000000
15	60	0.149049400000000
15	65	0.397680090000000
15	70	0.505171570000000
15	75	0.382545290000000
15	80	0.504971580000000
15	85	0.490603910000000
15	90	0.366761970000000
20	0	0.384569800000000
20	5	0.273295220000000
20	10	0.255871780000000
20	15	0.273168460000000
20	20	0.301085430000000
20	25	0.324843160000000
20	30	0.266210810000000
20	35	0.312402940000000
20	40	0.390362010000000
20	45	0.537292410000000
20	50	0.320179920000000
20	55	0.308577720000000
20	60	0.289588690000000
20	65	0.435355250000000
20	70	0.600291970000000
20	75	0.334064100000000
20	80	0.145343500000000
20	85	0.351220290000000
20	90	0.220590720000000
25	0	0.145039280000000
25	5	0.366726620000000
25	10	0.401781850000000
25	15	0.222610180000000
25	20	0.153047460000000
25	25	0.269154380000000
25	30	0.349721660000000
25	35	0.518408170000000
25	40	0.171728860000000
25	45	0.237693120000000
25	50	0.311763650000000
25	55	0.230878060000000
25	60	0.262620140000000
25	65	0.339499210000000
25	70	0.348681630000000
25	75	0.524710600000000
25	80	0.283611160000000
25	85	0.340308930000000
25	90	0.542379410000000
30	0	0.648135840000000
30	5	0.445682200000000
30	10	0.536565880000000
30	15	0.464182330000000
30	20	0.554923710000000
30	25	0.844040080000000
30	30	0.672843900000000
30	35	0.710195530000000
30	40	0.640529140000000
30	45	0.731705490000000
30	50	0.777511450000000
30	55	0.699778870000000
30	60	0.167136580000000
30	65	0.165135430000000
30	70	0.167721400000000
30	75	0.167723630000000
30	80	0.165604290000000
30	85	0.165282070000000
30	90	0.205900010000000
35	0	0.204183540000000
35	5	0.201784550000000
35	10	0.200458730000000
35	15	0.207545840000000
35	20	0.212644850000000
35	25	0.188108180000000
35	30	0.194502260000000
35	35	0.194942760000000
35	40	0.195705280000000
35	45	0.203595830000000
35	50	0.200952700000000
35	55	0.202402080000000
35	60	0.194030210000000
35	65	0.186363720000000
35	70	0.177674560000000
35	75	0.159877890000000
35	80	0.169102920000000
35	85	0.207547310000000
35	90	0.216809090000000
40	0	0.242509920000000
40	5	0.199436730000000
40	10	0.174915920000000
40	15	0.181572390000000
40	20	0.167485360000000
40	25	0.157415370000000
40	30	0.201485100000000
40	35	0.170048440000000
40	40	0.193294260000000
40	45	0.209226320000000
40	50	0.184942580000000
40	55	0.138548060000000
40	60	0.157336170000000
40	65	0.161162190000000
40	70	0.166194760000000
40	75	0.165972720000000
40	80	0.148645240000000
40	85	0.248384570000000
40	90	0.0765484980000000
45	0	0.110619200000000
45	5	0.139766480000000
45	10	0.180096050000000
45	15	0.375842090000000
45	20	0.306692670000000
45	25	0.296994390000000
45	30	0.278282560000000
45	35	0.143730710000000
45	40	0.255583430000000
45	45	0.146225030000000
45	50	0.0897841880000000
45	55	0.360418370000000
45	60	0.247944820000000
45	65	0.320032190000000
45	70	0.329924880000000
45	75	0.365360490000000
45	80	0.297073830000000
45	85	0.218084890000000
45	90	0.272973760000000
50	0	0.348561590000000
50	5	0.262146700000000
50	10	0.453703890000000
50	15	0.477966170000000
50	20	0.441985910000000
50	25	0.460417450000000
50	30	0.551372190000000
50	35	0.402838220000000
50	40	0.367298320000000
50	45	0.407796030000000
50	50	0.545785520000000
50	55	0.387630320000000
50	60	0.671879350000000
50	65	0.567725580000000
50	70	0.391848680000000
50	75	0.258620780000000
50	80	0.284737810000000
50	85	0.452580080000000
50	90	0.401818610000000
55	0	0.542904520000000
55	5	0.274697710000000
55	10	0.259190040000000
55	15	0.313167910000000
55	20	0.268923570000000
55	25	0.332177530000000
55	30	0.324655480000000
55	35	0.305545150000000
55	40	0.213769870000000
55	45	0.361269360000000
55	50	0.364355040000000
55	55	0.313251990000000
55	60	0.255417310000000
55	65	0.429047140000000
55	70	0.374047180000000
55	75	0.369835720000000
55	80	0.448224610000000
55	85	0.483467530000000
55	90	0.434978250000000
60	0	0.621563370000000
60	5	0.566546440000000
60	10	0.523344200000000
60	15	0.619595350000000
60	20	0.662635490000000
60	25	0.696316030000000
60	30	0.163302610000000
60	35	0.160737080000000
60	40	0.159239970000000
60	45	0.161399120000000
60	50	0.161714980000000
60	55	0.159637060000000
60	60	0.217522140000000
60	65	0.220867060000000
60	70	0.173999470000000
60	75	0.213225690000000
60	80	0.164526730000000
60	85	0.166160690000000
60	90	0.202571410000000
65	0	0.207300580000000
65	5	0.203811800000000
65	10	0.218301940000000
65	15	0.222803050000000
65	20	0.172958530000000
