theta	phi	gain
(deg)	(deg)	
-----------------------------------------
60	65	0.998841520000000
60	70	0.998870620000000
60	75	0.998887820000000
60	80	0.998888230000000
60	85	0.998991700000000
60	90	0.999229470000000
65	0	0.0407661830000000
65	5	0.0418344780000000
65	10	0.0415821170000000
65	15	0.0436406590000000
65	20	0.0412867620000000
65	25	0.0424227610000000
65	30	0.0427805560000000
65	35	0.0445260110000000
65	40	0.0437844750000000
65	45	0.0451634140000000
65	50	0.0424805120000000
65	55	0.0413199580000000
65	60	0.0394886350000000
65	65	0.0395763060000000
65	70	0.0372522830000000
65	75	0.0409454410000000
65	80	0.0388588340000000
65	85	0.0436902890000000
65	90	0.0411024560000000
70	0	0.0370477810000000
70	5	0.0355513860000000
70	10	0.0364781610000000
70	15	0.0374863230000000
70	20	0.0360128730000000
70	25	0.0405378730000000
70	30	0.0369905390000000
70	35	0.0362547790000000
70	40	0.0337582490000000
70	45	0.0349115210000000
70	50	0.0362575830000000
70	55	0.0359221040000000
70	60	0.0345250930000000
70	65	0.0289972610000000
70	70	0.0284048610000000
70	75	0.0328543500000000
70	80	0.0297326780000000
70	85	0.0443156310000000
70	90	0.0316962820000000
75	0	0.0306530490000000
75	5	0.0278679600000000
75	10	0.0286756830000000
75	15	0.0253597760000000
75	20	0.0639036150000000
75	25	0.0394379310000000
75	30	0.0319480970000000
75	35	0.0262975290000000
75	40	0.0220866720000000
75	45	0.0242878250000000
75	50	0.190781830000000
75	55	0.0827058810000000
75	60	0.0411556760000000
75	65	0.0275889500000000
75	70	0.0229166860000000
75	75	0.0197687570000000
75	80	0.212431450000000
75	85	0.376020570000000
75	90	0.117718140000000
80	0	0.0338704260000000
80	5	0.0254225530000000
80	10	0.0205025630000000
80	15	0.0706959440000000
80	20	0.155943260000000
80	25	0.407724220000000
80	30	0.127835070000000
80	35	0.0402131480000000
80	40	0.0294159740000000
80	45	0.0701999140000000
80	50	0.0996537500000000
80	55	0.175748320000000
80	60	0.392698300000000
80	65	0.130914240000000
80	70	0.00527020380000000
80	75	0.102018480000000
80	80	0.122000690000000
80	85	0.160865410000000
80	90	0.258096820000000
85	0	0.507211660000000
85	5	0.0944458910000000
85	10	0.171685270000000
85	15	0.187029660000000
85	20	0.214739470000000
85	25	0.286394850000000
85	30	0.272599040000000
85	35	0.732661480000000
85	40	0.285734600000000
85	45	0.299258630000000
85	50	0.324239300000000
85	55	0.297654330000000
85	60	0.345210540000000
85	65	0.944135750000000
85	70	0.455182510000000
85	75	0.466328950000000
85	80	0.497095830000000
85	85	0.335291790000000
85	90	0.868028300000000
90	0	0.859700120000000
90	5	0.671187000000000
90	10	0.681656700000000
90	15	0.689011040000000
90	20	0.415919770000000
