theta	phi	gain
(deg)	(deg)	
-----------------------------------------
65	20	0.968417000000000
65	25	0.969600220000000
65	30	0.967575400000000
65	35	0.965485460000000
65	40	0.967522590000000
65	45	0.966713210000000
65	50	0.970396810000000
65	55	0.968017150000000
65	60	0.966591440000000
65	65	0.968475440000000
65	70	0.973642130000000
65	75	0.969383900000000
65	80	0.970666690000000
65	85	0.968181170000000
65	90	0.947186510000000
70	0	0.971689840000000
70	5	0.974026650000000
70	10	0.974380930000000
70	15	0.974092720000000
70	20	0.973136770000000
70	25	0.881251370000000
70	30	0.963781710000000
70	35	0.975521260000000
70	40	0.976603220000000
70	45	0.974206270000000
70	50	0.975065020000000
70	55	0.802126330000000
70	60	0.961614500000000
70	65	0.982410830000000
70	70	0.978631320000000
70	75	0.977046150000000
70	80	0.979507930000000
70	85	0.768086610000000
70	90	0.963750890000000
75	0	0.977847450000000
75	5	0.980263330000000
75	10	0.982776510000000
75	15	0.979859970000000
75	20	0.954574660000000
75	25	0.759631110000000
75	30	0.972891150000000
75	35	0.978932120000000
75	40	0.981681090000000
75	45	0.978633560000000
75	50	0.707263930000000
75	55	0.903890550000000
75	60	0.952236260000000
75	65	0.968661610000000
75	70	0.977104040000000
75	75	0.975368140000000
75	80	0.838085550000000
75	85	0.694530290000000
75	90	0.492491910000000
80	0	0.963155760000000
80	5	0.966551930000000
80	10	0.960159300000000
80	15	0.926859940000000
80	20	0.951074530000000
80	25	0.532094840000000
80	30	0.792467780000000
80	35	0.937501840000000
80	40	0.934460530000000
80	45	0.952212570000000
80	50	0.970922800000000
80	55	0.955620720000000
80	60	0.978762660000000
80	65	0.835698650000000
80	70	0.611409290000000
80	75	0.956638510000000
80	80	0.966246420000000
80	85	0.960234300000000
80	90	0.926117710000000
85	0	0.503954430000000
85	5	0.909165800000000
85	10	0.942595100000000
85	15	0.944324340000000
85	20	0.939005040000000
85	25	0.880547290000000
85	30	0.305261960000000
85	35	0.854211000000000
85	40	0.898848720000000
85	45	0.900064230000000
85	50	0.891273070000000
85	55	0.764283960000000
85	60	0.346902220000000
85	65	0.571207020000000
85	70	0.803973290000000
85	75	0.801437730000000
85	80	0.811862790000000
85	85	0.224752510000000
85	90	0.520528240000000
90	0	0.444697770000000
90	5	0.610782590000000
90	10	0.601660550000000
90	15	0.162546980000000
90	20	0.887150290000000
90	25	0.298372520000000
90	30	0.198978620000000
90	35	0.0936271110000000
90	40	0.0819754490000000
90	45	0.00373004860000000
90	50	0.953422890000000
90	55	0.000375285440000000
90	60	0.279579230000000
90	65	4.91756920000000e-05
90	70	0.266753290000000
90	75	0.00251511710000000
90	80	2.58208770000000e-05
90	85	0.309360180000000
90	90	0.0492595010000000
