theta	phi	gain
(deg)	(deg)	
-----------------------------------------
65	25	0.833728760000000
65	30	0.830532060000000
65	35	0.816886430000000
65	40	0.809115590000000
65	45	0.789619500000000
65	50	0.744717690000000
65	55	0.880729400000000
65	60	0.894718320000000
65	65	0.864740220000000
65	70	0.834180010000000
65	75	0.766470010000000
65	80	0.759944680000000
65	85	0.931965130000000
65	90	0.885620950000000
70	0	0.891386990000000
70	5	0.931672340000000
70	10	0.807293120000000
70	15	0.838210800000000
70	20	0.888423290000000
70	25	0.906766930000000
70	30	0.942438630000000
70	35	0.886781220000000
70	40	0.884281160000000
70	45	0.870597940000000
70	50	0.908123040000000
70	55	0.895497420000000
70	60	0.835713550000000
70	65	0.711450650000000
70	70	0.917078190000000
70	75	0.894699220000000
70	80	0.937995160000000
70	85	0.918449680000000
70	90	0.831878290000000
75	0	0.889196500000000
75	5	0.884093320000000
75	10	0.933960210000000
75	15	0.925520520000000
75	20	0.928402230000000
75	25	0.849012190000000
75	30	0.876245290000000
75	35	0.864806140000000
75	40	0.713010640000000
75	45	0.874663540000000
75	50	0.794666500000000
75	55	0.907831040000000
75	60	0.856718490000000
75	65	0.887969640000000
75	70	0.749903060000000
75	75	0.776657530000000
75	80	0.886758260000000
75	85	0.682107330000000
75	90	0.872349620000000
80	0	0.827408960000000
80	5	0.795163090000000
80	10	0.860860120000000
80	15	0.929720740000000
80	20	0.846446610000000
80	25	0.816489300000000
80	30	0.839911860000000
80	35	0.633499980000000
80	40	0.817333220000000
80	45	0.737873990000000
80	50	0.550415130000000
80	55	0.795487960000000
80	60	0.859363220000000
80	65	0.673750760000000
80	70	0.762909490000000
80	75	0.910575740000000
80	80	0.838786880000000
80	85	0.619842380000000
80	90	0.702729410000000
85	0	0.659739300000000
85	5	0.866433060000000
85	10	0.870682280000000
85	15	0.980123670000000
85	20	0.624929380000000
85	25	0.663366860000000
85	30	0.782859670000000
85	35	0.708575820000000
85	40	0.584355030000000
85	45	0.823403530000000
85	50	0.679488660000000
85	55	0.819899850000000
85	60	0.862491330000000
85	65	0.372932050000000
85	70	0.466048270000000
85	75	0.327733690000000
85	80	0.378276330000000
85	85	0.652094830000000
85	90	0.498478180000000
90	0	0.0128012440000000
90	5	0.0136224720000000
90	10	0.0123471300000000
90	15	0.0119250550000000
90	20	0.0182294920000000
90	25	0.0274152700000000
90	30	0.0150909060000000
90	35	0.0199946520000000
90	40	0.00789197200000000
90	45	0.0118454450000000
90	50	0.00540236300000000
90	55	0.0143065050000000
90	60	0.0140852990000000
90	65	0.00425589290000000
90	70	0.00324144500000000
90	75	0.00151892460000000
90	80	0.00144279990000000
90	85	0.000148212450000000
90	90	0.000619504220000000
