theta	phi	gain
(deg)	(deg)	
-----------------------------------------
65	10	0.204231540000000
65	15	0.203029870000000
65	20	0.180017470000000
65	25	0.166271240000000
65	30	0.169467940000000
65	35	0.183113570000000
65	40	0.190884410000000
65	45	0.210380500000000
65	50	0.255282310000000
65	55	0.119270600000000
65	60	0.105281680000000
65	65	0.135259780000000
65	70	0.165819990000000
65	75	0.233529990000000
65	80	0.240055320000000
65	85	0.0680348690000000
65	90	0.114379050000000
70	0	0.108613010000000
70	5	0.0683276570000000
70	10	0.192706880000000
70	15	0.161789200000000
70	20	0.111576710000000
70	25	0.0932330740000000
70	30	0.0575613690000000
70	35	0.113218780000000
70	40	0.115718840000000
70	45	0.129402060000000
70	50	0.0918769600000000
70	55	0.104502580000000
70	60	0.164286450000000
70	65	0.288549350000000
70	70	0.0829218100000000
70	75	0.105300780000000
70	80	0.0620048390000000
70	85	0.0815503230000000
70	90	0.168121710000000
75	0	0.110803500000000
75	5	0.115906680000000
75	10	0.0660397900000000
75	15	0.0744794840000000
75	20	0.0715977740000000
75	25	0.150987810000000
75	30	0.123754710000000
75	35	0.135193860000000
75	40	0.286989360000000
75	45	0.125336460000000
75	50	0.205333500000000
75	55	0.0921689580000000
75	60	0.143281510000000
75	65	0.112030360000000
75	70	0.250096940000000
75	75	0.223342470000000
75	80	0.113241740000000
75	85	0.317892670000000
75	90	0.127650380000000
80	0	0.172591040000000
80	5	0.204836910000000
80	10	0.139139880000000
80	15	0.0702792640000000
80	20	0.153553390000000
80	25	0.183510700000000
80	30	0.160088140000000
80	35	0.366500020000000
80	40	0.182666780000000
80	45	0.262126010000000
80	50	0.449584870000000
80	55	0.204512040000000
80	60	0.140636780000000
80	65	0.326249240000000
80	70	0.237090510000000
80	75	0.0894242580000000
80	80	0.161213120000000
80	85	0.380157620000000
80	90	0.297270590000000
85	0	0.340260700000000
85	5	0.133566940000000
85	10	0.129317720000000
85	15	0.0198763290000000
85	20	0.375070620000000
85	25	0.336633140000000
85	30	0.217140330000000
85	35	0.291424180000000
85	40	0.415644970000000
85	45	0.176596470000000
85	50	0.320511340000000
85	55	0.180100150000000
85	60	0.137508670000000
85	65	0.627067950000000
85	70	0.533951730000000
85	75	0.672266310000000
85	80	0.621723670000000
85	85	0.347905170000000
85	90	0.501521820000000
90	0	0.987198760000000
90	5	0.986377530000000
90	10	0.987652870000000
90	15	0.988074940000000
90	20	0.981770510000000
90	25	0.972584730000000
90	30	0.984909090000000
90	35	0.980005350000000
90	40	0.992108030000000
90	45	0.988154550000000
90	50	0.994597640000000
90	55	0.985693500000000
90	60	0.985914700000000
90	65	0.995744110000000
90	70	0.996758560000000
90	75	0.998481080000000
90	80	0.998557200000000
